timestamp,Current,Temperature,Voltage,CurrentTXPower,CurrentRXPower,CurrentMultiTXPower1,CurrentMultiTXPower2,CurrentMultiTXPower3,CurrentMultiTXPower4,CurrentMultiRXPower1,CurrentMultiRXPower2,CurrentMultiRXPower3,CurrentMultiRXPower4,CurrentMultiBias1,CurrentMultiBias2,CurrentMultiBias3,CurrentMultiBias4,subhealth_label,failure_type
2025-05-05 16:25:01.960928,14.64,64.22,3.58,0.4,-2.16,3.04,0.96,3.02,-1.65,-1.6,0.81,-0.78,-3.06,12.62,11.16,10.13,11.7,0,0
2025-05-05 16:26:01.960928,14.9,61.26,3.56,-1.19,-3.87,-0.52,-1.87,1.16,-1.25,-4.89,-2.9,-3.18,-4.77,7.89,9.17,13.44,11.44,0,0
2025-05-05 16:27:01.960928,13.94,47.01,3.09,3.02,-3.0,-1.94,-1.16,3.43,1.46,-4.29,-0.27,-1.08,-3.83,6.04,12.48,7.45,11.29,0,0
2025-05-05 16:28:01.960928,14.54,42.63,3.26,3.88,-3.88,0.7,0.0,-1.98,-1.72,-1.38,-1.59,-3.19,-3.12,6.01,8.55,11.78,9.7,0,0
2025-05-05 16:29:01.960928,15.72,44.39,3.41,1.76,0.07,1.83,0.44,-1.64,2.51,0.46,-0.63,0.36,-4.1,12.98,12.47,6.02,6.92,0,0
2025-05-05 16:30:01.960928,10.12,43.76,3.2,3.72,-3.43,3.43,-0.46,0.95,-1.96,-1.56,-0.62,-1.01,0.66,5.04,6.62,10.22,5.97,0,0
2025-05-05 16:31:01.960928,13.25,67.05,3.36,0.73,0.23,0.36,2.07,-1.21,2.33,0.13,-0.36,0.41,-4.46,13.78,7.74,7.33,10.89,0,0
2025-05-05 16:32:01.960928,11.46,42.75,3.07,2.01,-3.36,1.64,0.9,2.52,0.18,-1.95,-3.2,-2.51,-2.4,12.68,9.46,14.95,11.35,0,0
2025-05-05 16:33:01.960928,11.94,52.97,3.33,0.16,-4.24,2.64,1.54,3.16,-1.1,0.34,-4.5,-2.06,-4.82,14.08,13.61,5.47,5.78,0,0
2025-05-05 16:34:01.960928,19.26,56.07,3.22,0.65,-0.35,-1.37,-0.02,2.74,-1.93,0.58,-3.08,-4.89,0.25,7.11,8.23,11.83,14.86,0,0
2025-05-05 16:35:01.960928,19.79,41.14,3.16,0.64,-0.21,-1.28,3.96,2.04,-0.2,0.87,-4.4,-0.83,0.15,9.56,5.58,6.87,12.33,0,0
2025-05-05 16:36:01.960928,13.04,47.75,3.28,1.96,-0.67,0.47,2.13,1.54,0.57,-4.45,-1.52,-3.3,-2.55,12.0,5.71,6.73,14.48,0,0
2025-05-05 16:37:01.960928,17.18,43.09,3.3,-1.53,0.52,-0.31,2.85,0.87,-1.51,-1.16,-0.78,-3.32,0.6,7.63,6.38,8.88,7.4,0,0
2025-05-05 16:38:01.960928,16.41,37.02,3.35,3.93,-2.22,0.52,-0.48,-0.74,-1.54,-3.71,-4.25,-4.66,0.79,7.44,11.28,13.64,5.05,0,0
2025-05-05 16:39:01.960928,15.37,66.52,3.03,1.24,-0.88,3.51,3.8,0.05,-1.7,-2.23,-1.32,-1.59,-1.98,14.52,6.72,14.4,12.07,0,0
2025-05-05 16:40:01.960928,17.46,58.72,3.53,-0.75,-4.18,2.15,-1.65,-0.7,1.36,-3.14,0.96,-3.94,-2.22,7.35,8.28,8.43,14.69,0,0
2025-05-05 16:41:01.960928,10.23,67.92,3.53,0.43,-3.53,-1.53,1.57,3.12,2.83,-0.91,-1.71,-1.92,-3.58,11.93,9.4,11.18,6.02,0,0
2025-05-05 16:42:01.960928,16.2,44.41,3.42,1.23,-1.61,0.42,-1.03,2.67,3.41,-1.37,-4.88,-2.93,0.93,6.16,8.62,7.85,12.92,0,0
2025-05-05 16:43:01.960928,17.55,54.39,3.52,2.59,-1.36,2.68,-0.96,-1.39,0.14,-1.16,-0.55,-3.36,-4.0,9.87,7.95,7.13,10.42,0,0
2025-05-05 16:44:01.960928,10.38,57.85,3.11,-1.1,-4.59,-1.45,-1.83,3.78,0.45,-3.02,-2.49,-2.82,0.59,6.54,13.86,8.63,7.96,0,0
2025-05-05 16:45:01.960928,13.5,33.9,3.42,2.46,-3.68,0.28,1.51,-1.04,0.06,-1.53,-1.6,-4.66,-0.82,9.02,14.51,11.53,11.11,0,0
2025-05-05 16:46:01.960928,11.13,33.88,3.08,3.32,0.41,-0.07,-0.88,0.38,-1.64,-4.4,0.28,-1.21,-3.21,13.76,7.44,6.97,6.99,0,0
2025-05-05 16:47:01.960928,18.48,60.35,3.23,2.59,-1.67,2.93,2.53,3.78,2.43,-3.64,-3.32,-1.34,-3.12,12.43,7.49,11.8,11.37,0,0
2025-05-05 16:48:01.960928,10.9,31.72,3.28,3.69,-4.36,-1.77,3.18,3.51,0.83,-4.37,-3.39,-3.21,0.84,10.01,10.1,12.15,7.11,0,0
2025-05-05 16:49:01.960928,13.09,58.24,3.33,0.22,-1.64,2.57,2.92,-0.83,-0.56,-3.65,-4.27,-2.79,-1.7,12.2,11.04,11.64,6.67,0,0
2025-05-05 16:50:01.960928,12.86,34.54,3.38,-1.85,0.49,0.62,2.06,-0.91,2.16,-3.04,0.73,-0.94,-4.44,12.71,11.64,13.07,13.91,0,0
2025-05-05 16:51:01.960928,18.52,64.45,3.48,3.48,-0.56,-1.76,-1.2,-1.4,-0.3,-1.08,-3.52,-3.9,-2.69,11.11,5.46,13.38,9.0,0,0
2025-05-05 16:52:01.960928,15.89,63.01,3.02,-1.45,-0.1,-1.33,3.67,-0.37,2.69,0.72,-3.62,-2.87,-3.93,9.91,11.3,13.56,13.12,0,0
2025-05-05 16:53:01.960928,18.99,51.83,3.16,-0.74,-0.04,-0.9,2.47,2.68,1.18,-4.69,-2.79,-3.29,-1.8,8.67,8.05,13.29,5.01,0,0
2025-05-05 16:54:01.960928,17.81,41.54,3.34,-0.36,0.04,3.38,-1.03,-0.79,0.15,-2.08,-1.75,0.46,-3.33,13.16,6.57,14.81,12.16,0,0
2025-05-05 16:55:01.960928,11.5,56.95,3.09,-0.32,-1.45,2.85,2.14,-1.83,-1.13,-3.49,-3.91,-1.36,-0.06,13.89,5.34,11.53,9.87,0,0
2025-05-05 16:56:01.960928,16.68,55.46,3.17,3.23,0.66,-0.95,-1.96,0.72,-1.74,-3.87,-2.77,-4.19,-2.63,13.71,7.5,5.65,14.03,0,0
2025-05-05 16:57:01.960928,13.89,54.18,3.01,1.56,-4.95,2.36,1.49,-0.74,1.55,-2.95,-4.86,-2.61,-1.37,8.16,8.28,10.38,12.35,0,0
2025-05-05 16:58:01.960928,15.53,45.16,3.36,0.08,-1.26,2.12,-1.95,-0.26,-0.09,-2.83,-1.52,-1.81,-0.78,10.99,14.35,8.63,9.28,0,0
2025-05-05 16:59:01.960928,11.32,45.29,3.41,-1.73,-1.47,1.8,2.35,0.31,0.91,-0.27,-0.85,-0.18,-0.97,14.55,14.22,11.4,13.86,0,0
2025-05-05 17:00:01.960928,10.37,49.18,3.47,2.74,0.56,-1.84,-1.21,3.78,-1.96,-3.53,-2.18,-2.77,-3.97,5.03,9.54,9.63,13.34,0,0
2025-05-05 17:01:01.960928,10.25,38.85,3.15,3.7,-0.32,-1.83,2.31,2.9,-1.66,-3.73,-0.36,-3.72,-4.6,6.47,11.46,12.44,10.37,0,0
2025-05-05 17:02:01.960928,11.54,59.82,3.59,3.54,-4.04,3.53,3.01,1.21,-0.38,-3.04,-2.38,-0.92,-3.15,13.93,8.73,6.86,7.29,0,0
2025-05-05 17:03:01.960928,16.04,57.61,3.25,3.72,-1.95,0.91,3.7,2.93,2.32,-1.38,-2.98,-0.28,-2.37,13.17,5.01,5.95,11.62,0,0
2025-05-05 17:04:01.960928,12.93,65.14,3.52,-1.79,0.19,-0.86,0.81,-0.29,1.62,-4.12,-3.7,-3.17,-2.08,7.73,9.33,12.29,11.7,0,0
2025-05-05 17:05:01.960928,11.17,41.78,3.23,1.2,-3.89,-1.31,1.85,-1.89,-1.49,-4.7,0.99,-4.53,0.46,13.05,10.99,5.94,13.6,0,0
2025-05-05 17:06:01.960928,14.52,64.01,3.13,3.17,-3.29,0.22,-0.59,3.01,-0.22,-3.39,0.22,-4.84,0.5,10.92,7.42,11.61,11.59,0,0
2025-05-05 17:07:01.960928,17.68,55.01,3.03,-0.82,-0.75,-1.64,-0.76,1.62,-0.76,-4.82,-3.45,-0.98,-4.15,14.88,12.46,5.12,14.21,0,0
2025-05-05 17:08:01.960928,16.56,51.32,3.47,-1.71,-0.71,3.96,2.41,0.52,-0.99,-2.57,-4.43,-0.4,0.42,5.83,11.28,14.36,12.95,0,0
2025-05-05 17:09:01.960928,19.98,42.73,3.45,1.01,-3.53,0.97,-1.41,1.35,2.49,-2.56,-0.19,-1.57,-1.95,14.4,5.5,6.37,9.16,0,0
2025-05-05 17:10:01.960928,19.76,54.68,3.06,2.31,-0.09,2.75,3.25,-0.31,2.24,-2.5,-1.83,-4.14,-4.41,5.05,8.27,11.78,8.68,0,0
2025-05-05 17:11:01.960928,19.67,65.25,3.29,0.33,-0.1,1.7,3.09,1.86,-0.58,-3.65,-3.83,0.81,0.94,6.29,6.34,10.84,10.54,0,0
2025-05-05 17:12:01.960928,19.06,42.35,3.12,-1.6,-3.33,-0.4,2.75,-0.64,-1.96,-1.39,-0.2,-0.17,-2.14,14.93,13.81,11.72,11.23,0,0
2025-05-05 17:13:01.960928,10.2,51.11,3.1,1.38,-0.92,0.29,0.06,-0.79,3.3,0.28,-1.76,-2.35,0.2,8.2,12.45,10.73,11.57,0,0
2025-05-05 17:14:01.960928,19.3,35.24,3.46,1.63,-4.35,0.81,0.66,0.15,0.25,-2.39,-3.2,-2.63,-0.8,5.24,6.95,10.97,7.07,0,0
2025-05-05 17:15:01.960928,12.27,38.46,3.41,-1.88,-3.14,2.82,0.54,2.29,-0.74,-1.66,-2.92,-2.61,-1.39,11.0,10.65,11.17,10.22,0,0
2025-05-05 17:16:01.960928,17.39,56.53,3.33,2.24,-2.68,0.68,-0.07,1.83,-1.33,-1.56,-4.91,-4.0,-0.62,9.25,12.35,14.46,12.6,0,0
2025-05-05 17:17:01.960928,16.47,38.71,3.48,-1.24,-0.85,1.8,2.24,3.22,3.87,-2.78,-3.18,-1.8,-1.58,14.28,12.39,6.47,10.76,0,0
2025-05-05 17:18:01.960928,13.37,56.1,3.5,1.29,-3.17,3.2,0.56,0.93,-1.87,-2.5,-1.66,-1.07,-4.9,6.4,6.82,12.03,13.49,0,0
2025-05-05 17:19:01.960928,19.81,59.77,3.45,2.29,-0.27,3.68,0.58,2.82,-1.86,-1.71,-3.34,-0.29,-2.32,7.59,5.33,8.74,13.16,0,0
2025-05-05 17:20:01.960928,11.1,59.22,3.29,1.2,-3.19,0.39,2.37,2.76,-1.06,-4.23,-3.03,-3.37,0.51,10.37,9.61,13.94,5.19,0,0
2025-05-05 17:21:01.960928,19.36,49.0,3.01,-1.03,0.29,1.4,-0.51,1.96,2.93,-3.1,-1.44,-3.6,-2.98,9.8,13.05,14.69,14.08,0,0
2025-05-05 17:22:01.960928,16.71,46.94,3.27,0.6,-0.91,-1.83,2.94,3.28,3.46,-1.18,-2.83,0.29,0.92,10.63,11.29,6.62,8.65,0,0
2025-05-05 17:23:01.960928,13.17,64.46,3.33,2.1,-4.65,2.31,-1.4,0.14,2.14,-1.27,-2.44,-3.16,-3.43,11.72,9.68,10.26,5.84,0,0
2025-05-05 17:24:01.960928,19.63,45.44,3.1,-0.07,-2.6,-0.75,1.42,2.45,-1.56,-3.76,-0.81,-2.88,-1.2,10.95,14.16,7.94,8.14,0,0
2025-05-05 17:25:01.960928,12.22,44.95,3.1,2.97,-1.06,2.79,2.05,2.21,-1.39,-4.56,-1.08,-0.65,-2.27,13.84,11.41,13.13,12.68,0,0
2025-05-05 17:26:01.960928,10.85,65.87,3.43,1.53,0.41,-1.31,1.6,-0.65,0.83,-1.88,-2.23,-2.42,0.11,13.63,13.8,11.75,9.13,0,0
2025-05-05 17:27:01.960928,19.97,33.89,3.44,1.7,-3.53,0.84,-0.21,-0.08,3.85,-2.9,-1.57,-0.05,-2.96,5.71,14.45,11.89,7.53,0,0
2025-05-05 17:28:01.960928,18.82,61.55,3.42,1.48,-4.85,1.1,1.88,3.81,3.58,-1.17,-3.39,-3.99,-2.07,11.94,13.84,7.96,7.67,0,0
2025-05-05 17:29:01.960928,10.31,58.01,3.45,-1.38,-2.61,3.84,3.82,3.9,-0.52,-0.31,-4.19,-4.45,-2.38,11.08,7.93,14.3,12.63,0,0
2025-05-05 17:30:01.960928,18.8,35.64,3.47,3.7,-2.45,2.61,-0.85,1.37,-1.07,0.26,-0.76,0.88,-3.51,6.45,11.9,14.81,6.89,0,0
2025-05-05 17:31:01.960928,16.24,39.93,3.35,0.77,0.02,-1.66,0.42,-1.62,2.82,-1.57,-0.77,0.42,-4.79,6.04,6.73,9.33,11.6,0,0
2025-05-05 17:32:01.960928,12.47,39.78,3.42,-1.1,-3.51,0.97,2.98,-1.18,1.97,-3.98,-3.37,-3.21,-4.55,11.31,12.01,8.19,13.91,0,0
2025-05-05 17:33:01.960928,18.64,68.45,3.29,2.49,-0.63,-0.83,3.62,2.78,-1.66,-3.29,-3.91,-1.6,-3.8,8.68,13.51,13.98,5.14,0,0
2025-05-05 17:34:01.960928,18.62,37.13,3.47,3.06,-0.87,2.31,2.85,0.43,1.83,-3.01,-4.49,-1.01,-1.87,13.5,14.74,10.18,8.96,0,0
2025-05-05 17:35:01.960928,16.39,41.15,3.13,-0.89,0.95,0.69,-1.56,3.7,1.58,-3.71,-3.07,-0.1,-2.27,11.8,11.68,8.6,5.35,0,0
2025-05-05 17:36:01.960928,17.46,43.06,3.44,-0.68,-1.19,3.69,1.97,-0.43,-1.96,0.7,-0.13,-4.71,-0.42,10.19,8.26,6.32,11.88,0,0
2025-05-05 17:37:01.960928,16.95,30.15,3.02,3.13,-0.75,1.28,0.5,2.62,0.68,-2.41,-3.0,-2.76,-2.01,7.84,11.03,14.27,11.77,0,0
2025-05-05 17:38:01.960928,15.22,63.4,3.14,-0.03,-1.42,-1.01,1.65,0.83,3.23,-0.3,-3.42,-2.54,0.46,13.03,10.42,10.6,7.48,0,0
2025-05-05 17:39:01.960928,15.71,30.35,3.55,2.64,-3.66,0.68,0.61,1.11,3.87,0.77,0.68,-0.51,-0.24,7.43,11.14,6.6,6.42,0,0
2025-05-05 17:40:01.960928,14.21,39.36,3.37,-1.09,0.43,0.82,0.98,2.0,1.12,-1.88,-4.35,-3.72,-2.47,10.94,5.0,5.95,9.13,0,0
2025-05-05 17:41:01.960928,10.11,47.15,3.3,-1.13,-0.25,0.1,0.43,0.58,1.7,0.95,-1.95,-0.21,-2.38,13.45,14.52,11.99,10.13,0,0
2025-05-05 17:42:01.960928,18.94,45.63,3.59,-1.82,-4.91,3.98,2.81,3.68,1.17,-3.56,0.49,-1.28,-3.04,10.52,12.16,11.86,6.28,0,0
2025-05-05 17:43:01.960928,11.03,32.18,3.05,-0.62,-0.4,3.46,-0.86,1.36,2.97,-0.75,-4.28,-4.69,-0.88,13.03,10.61,6.1,5.31,0,0
2025-05-05 17:44:01.960928,11.37,38.95,3.35,0.14,-4.12,1.05,1.77,-0.15,1.23,-2.54,-0.36,0.35,-4.41,8.8,14.6,5.47,5.84,0,0
2025-05-05 17:45:01.960928,18.96,46.31,3.04,-0.39,-0.48,3.15,1.93,1.0,-1.3,-0.41,-3.78,-1.35,-3.16,13.48,14.24,12.96,5.23,0,0
2025-05-05 17:46:01.960928,17.19,44.75,3.11,-1.42,-0.08,-0.34,1.19,-0.51,2.47,-1.81,-0.34,0.79,-1.62,13.97,14.4,11.89,13.52,0,0
2025-05-05 17:47:01.960928,15.81,61.91,3.56,-1.15,-1.29,-1.84,-1.71,2.5,0.37,-3.79,-1.0,-1.94,-1.56,9.83,6.06,11.69,10.91,0,0
2025-05-05 17:48:01.960928,11.48,55.03,3.56,2.8,0.34,3.88,3.74,3.09,1.22,0.71,0.37,-3.7,0.6,6.9,7.26,9.92,7.78,0,0
2025-05-05 17:49:01.960928,19.4,53.58,3.52,2.47,-1.71,1.77,-0.47,0.98,0.96,-3.03,-2.99,-3.7,-3.58,8.24,8.29,6.39,14.01,0,0
2025-05-05 17:50:01.960928,18.33,34.77,3.17,2.56,-0.82,-0.37,1.05,-0.16,-1.79,-2.69,-0.96,-1.55,-2.21,8.31,13.75,10.83,11.61,0,0
2025-05-05 17:51:01.960928,15.2,47.61,3.38,1.77,-0.27,-0.17,3.61,1.4,2.01,-3.7,0.88,-1.94,-4.55,10.62,6.49,5.76,10.17,0,0
2025-05-05 17:52:01.960928,19.5,36.88,3.51,0.6,0.83,-1.41,-0.91,0.0,3.02,-3.94,-4.89,0.61,-4.58,7.09,7.37,5.87,11.22,0,0
2025-05-05 17:53:01.960928,13.38,42.73,3.29,-1.18,-1.43,3.67,1.8,0.03,2.31,-0.63,0.75,-2.98,0.93,6.7,13.63,12.93,7.12,0,0
2025-05-05 17:54:01.960928,17.53,40.7,3.12,-1.66,-1.38,2.65,-0.6,2.36,-0.89,-3.74,-4.42,-4.26,-3.84,9.15,12.67,13.87,5.01,0,0
