timestamp,Current,Temperature,Voltage,CurrentTXPower,CurrentRXPower,CurrentMultiTXPower1,CurrentMultiTXPower2,CurrentMultiTXPower3,CurrentMultiTXPower4,CurrentMultiRXPower1,CurrentMultiRXPower2,CurrentMultiRXPower3,CurrentMultiRXPower4,CurrentMultiBias1,CurrentMultiBias2,CurrentMultiBias3,CurrentMultiBias4,subhealth_label,failure_type
2025-05-05 16:32:35.687148,11.04,36.99,3.3,-1.7,-1.86,2.31,0.26,1.01,-0.37,-2.11,-0.17,0.65,0.24,5.95,9.07,9.77,7.09,0,0
2025-05-05 16:33:35.687148,12.33,55.3,3.25,-0.25,-0.22,2.32,1.2,0.86,-0.5,-2.34,-2.29,-3.26,0.38,12.46,10.82,10.41,9.63,0,0
2025-05-05 16:34:35.687148,10.97,41.87,3.2,2.17,-0.87,0.98,-0.8,3.78,-1.77,-0.66,-4.13,-0.69,0.14,9.65,8.58,6.35,10.56,0,0
2025-05-05 16:35:35.687148,13.86,48.82,3.11,-1.45,-1.6,3.78,0.11,2.97,3.04,-0.48,-1.74,-0.07,-1.3,6.05,10.17,9.11,14.23,0,0
2025-05-05 16:36:35.687148,14.75,34.97,3.04,-1.2,-3.95,2.4,-1.71,0.38,-0.27,-0.12,-3.11,-0.23,0.94,5.58,7.52,10.22,9.57,0,0
2025-05-05 16:37:35.687148,15.23,43.49,3.48,0.99,-2.72,1.13,-0.17,0.42,3.37,-1.69,-4.22,-4.42,-4.39,7.59,11.73,13.53,7.98,0,0
2025-05-05 16:38:35.687148,12.49,48.69,3.13,-0.81,-3.31,-0.19,3.02,2.07,0.3,-3.01,-3.45,0.62,-3.7,9.27,12.61,12.44,13.6,0,0
2025-05-05 16:39:35.687148,19.47,60.39,3.13,0.33,-4.06,1.3,3.5,0.2,3.11,-3.3,-0.5,-4.35,-4.7,7.44,6.66,8.44,8.47,0,0
2025-05-05 16:40:35.687148,12.79,41.26,3.58,-0.65,-4.33,3.51,-1.45,2.39,-1.75,-4.21,-1.3,0.23,-3.88,6.59,9.44,14.25,9.3,0,0
2025-05-05 16:41:35.687148,18.85,64.36,3.29,2.15,-4.21,-1.1,0.32,3.78,-0.9,-4.27,-3.97,-3.64,-1.52,6.42,10.33,14.5,10.67,0,0
2025-05-05 16:42:35.687148,17.64,44.18,3.51,3.11,-0.53,0.75,0.36,2.17,0.85,-1.1,0.03,-1.24,-4.91,6.58,8.21,12.39,5.81,0,0
2025-05-05 16:43:35.687148,12.97,61.45,3.17,-0.13,-4.65,-1.46,2.13,1.09,2.93,-3.69,-0.58,0.4,0.78,11.98,13.1,10.64,13.87,0,0
2025-05-05 16:44:35.687148,14.18,35.2,3.26,3.21,-4.37,1.25,-0.29,2.64,3.11,-2.4,-3.38,0.44,-3.31,5.34,7.49,9.34,9.94,0,0
2025-05-05 16:45:35.687148,15.63,49.18,3.42,3.83,-4.41,0.35,0.8,3.18,3.12,-2.18,-1.33,-3.91,-4.36,13.55,14.86,10.89,5.48,0,0
2025-05-05 16:46:35.687148,12.97,60.75,3.55,3.05,-2.5,1.09,1.23,-0.21,2.77,-2.16,0.34,-4.06,0.99,6.4,11.31,10.14,14.69,0,0
2025-05-05 16:47:35.687148,18.8,65.97,3.53,2.02,-1.02,-1.15,3.15,0.87,-0.27,-4.44,-1.47,0.52,-4.33,7.73,8.87,10.21,14.96,0,0
2025-05-05 16:48:35.687148,15.71,42.16,3.56,3.36,-3.54,-0.22,2.38,-1.97,-0.0,-3.25,-2.84,-3.17,-3.08,9.37,13.63,5.93,11.09,0,0
2025-05-05 16:49:35.687148,17.97,67.61,3.58,3.59,-2.18,-0.74,0.46,-0.78,-1.09,-0.07,-2.45,-2.28,0.37,14.43,12.09,9.42,11.6,0,0
2025-05-05 16:50:35.687148,11.12,36.83,3.49,-0.49,0.59,-1.88,1.72,-0.13,0.36,-4.55,-2.51,-1.15,-2.69,11.18,13.82,9.83,6.24,0,0
2025-05-05 16:51:35.687148,10.82,31.91,3.56,3.16,-3.42,2.99,-0.01,3.53,1.73,0.15,-3.06,-0.33,-1.46,14.35,8.49,6.33,10.9,0,0
2025-05-05 16:52:35.687148,14.16,49.19,3.5,0.86,-4.64,-0.42,3.38,3.93,2.6,0.32,-3.49,-3.37,-2.51,8.06,8.31,7.32,13.04,0,0
2025-05-05 16:53:35.687148,13.77,59.56,3.11,-1.49,-0.88,1.48,0.32,1.52,-0.8,-4.25,-1.38,-3.67,-1.7,13.29,5.56,6.07,8.77,0,0
2025-05-05 16:54:35.687148,19.26,40.96,3.17,3.06,-0.86,0.26,0.53,0.3,0.52,-0.51,-0.85,-3.05,0.76,5.04,5.88,9.45,9.82,0,0
2025-05-05 16:55:35.687148,13.82,57.65,3.35,2.85,0.83,-0.48,-0.0,3.88,-0.03,-3.68,-1.18,-3.82,-4.74,7.58,13.61,14.21,6.35,0,0
2025-05-05 16:56:35.687148,15.74,34.95,3.51,3.48,-4.14,-0.38,-1.34,-0.32,3.26,0.4,-3.46,-2.92,-2.05,14.43,8.76,5.78,10.36,0,0
2025-05-05 16:57:35.687148,10.14,54.49,3.55,-1.93,-1.97,3.58,-0.54,1.68,1.56,-3.01,-2.42,0.14,-1.87,14.87,13.73,7.25,12.54,0,0
2025-05-05 16:58:35.687148,17.16,64.96,3.21,-1.44,-3.43,0.26,-1.1,-0.27,-1.14,-4.66,-2.39,-4.4,-3.82,5.12,13.12,10.21,5.94,0,0
2025-05-05 16:59:35.687148,18.17,61.0,3.11,1.74,-3.78,-0.82,0.77,1.44,2.19,-0.6,-3.43,0.62,0.38,8.92,10.88,7.01,10.65,0,0
2025-05-05 17:00:35.687148,15.3,67.03,3.12,0.83,-1.95,1.14,1.24,1.04,3.88,-0.07,-1.9,-3.62,-0.41,9.03,6.11,8.41,11.56,0,0
2025-05-05 17:01:35.687148,13.93,50.9,3.08,-1.67,-2.64,1.05,1.35,-0.17,2.59,-2.5,-4.92,0.88,-2.07,9.09,10.65,10.89,8.31,0,0
2025-05-05 17:02:35.687148,12.34,59.93,3.35,-0.39,0.09,1.95,-1.73,3.86,-1.0,-0.78,-4.02,-1.99,0.78,13.71,12.33,10.52,13.54,0,0
2025-05-05 17:03:35.687148,16.33,43.88,3.26,2.28,-2.9,-0.02,3.38,0.74,3.27,-4.29,-1.38,0.56,-3.75,11.46,9.5,6.51,9.38,0,0
2025-05-05 17:04:35.687148,12.83,54.11,3.03,2.51,-4.8,1.85,2.18,1.91,1.24,-3.04,-4.76,-0.9,-0.06,9.14,6.12,13.95,12.2,0,0
2025-05-05 17:05:35.687148,18.49,34.38,3.23,0.73,-2.13,1.14,2.58,-1.12,0.42,-3.81,-0.03,-1.67,-4.05,13.6,6.96,9.38,12.05,0,0
2025-05-05 17:06:35.687148,16.44,66.64,3.38,2.46,0.75,-1.56,1.3,2.04,3.28,-0.05,-4.16,-1.49,-0.91,13.41,13.59,7.6,11.32,0,0
2025-05-05 17:07:35.687148,18.63,61.31,3.51,2.38,-1.31,-0.25,0.62,-0.78,-0.32,-3.71,-2.07,-1.95,0.08,9.08,10.9,13.97,7.75,0,0
2025-05-05 17:08:35.687148,16.57,57.09,3.18,-0.74,-1.15,1.59,3.99,2.8,3.61,-2.46,0.81,-3.81,-1.62,10.19,7.75,13.47,14.53,0,0
2025-05-05 17:09:35.687148,17.72,50.79,3.37,1.05,0.98,-0.41,-0.92,-1.76,-0.7,-1.66,-0.47,-2.57,-2.35,9.29,5.88,6.17,6.99,0,0
2025-05-05 17:10:35.687148,13.44,35.85,3.39,-0.85,-1.99,-1.63,0.87,1.15,1.37,-0.06,-2.91,-4.45,-0.53,13.49,14.85,7.46,13.14,0,0
2025-05-05 17:11:35.687148,12.45,56.08,3.41,4.0,-4.91,3.43,1.81,3.15,2.97,-2.76,-2.48,-1.81,-2.07,9.78,8.73,10.25,14.58,0,0
2025-05-05 17:12:35.687148,14.32,59.28,3.55,1.57,-3.32,2.49,3.49,-1.29,0.09,-2.55,-4.77,-0.23,-2.78,5.38,14.89,6.46,14.98,0,0
2025-05-05 17:13:35.687148,17.71,52.07,3.23,3.08,-3.19,-0.74,-0.38,2.07,0.11,-1.95,-1.84,-1.21,-4.82,5.05,7.65,12.39,12.81,0,0
2025-05-05 17:14:35.687148,14.78,36.17,3.15,-1.98,-1.39,3.01,2.86,1.44,-1.28,-0.82,-3.43,-4.41,-4.84,12.92,6.76,8.89,8.59,0,0
2025-05-05 17:15:35.687148,18.65,62.31,3.39,1.81,-2.23,2.37,2.81,0.24,-0.05,0.41,0.38,0.66,-3.95,11.16,10.92,7.58,13.08,0,0
2025-05-05 17:16:35.687148,11.92,59.93,3.06,-0.08,0.78,-1.96,0.71,-0.81,2.78,-4.07,-1.68,-3.62,-1.97,13.68,8.64,7.18,7.78,0,0
2025-05-05 17:17:35.687148,15.59,46.25,3.38,-0.84,-0.99,3.57,0.9,1.93,-0.53,-3.19,-4.73,-1.27,0.01,9.92,13.82,6.99,9.77,0,0
2025-05-05 17:18:35.687148,12.27,39.98,3.16,0.02,-0.65,0.88,-0.92,-1.72,-0.1,-0.71,-2.4,-3.73,-2.4,6.21,13.41,6.2,11.32,0,0
2025-05-05 17:19:35.687148,19.25,62.53,3.11,1.92,-3.84,-1.8,2.93,3.58,1.78,-2.73,-0.44,-0.85,-3.86,13.38,7.8,9.07,13.1,0,0
2025-05-05 17:20:35.687148,17.57,42.2,3.15,0.32,-1.26,1.38,-1.94,3.44,1.27,-0.19,-3.23,0.96,-0.36,7.47,7.43,12.4,7.48,0,0
2025-05-05 17:21:35.687148,18.06,53.71,3.32,2.42,-3.49,-1.31,-1.17,-1.81,-0.46,-4.46,-1.9,0.95,0.23,5.81,5.66,12.5,12.52,0,0
2025-05-05 17:22:35.687148,16.01,63.66,3.12,0.01,-2.89,1.23,2.73,-1.52,0.97,0.86,-2.97,-0.06,0.59,12.58,7.04,12.93,8.55,0,0
2025-05-05 17:23:35.687148,15.44,32.32,3.24,1.48,0.43,0.59,1.26,-0.81,1.58,0.62,-2.25,-0.73,0.37,10.68,12.26,12.37,5.87,0,0
2025-05-05 17:24:35.687148,10.59,63.79,3.32,3.91,-3.98,3.58,-0.11,0.18,0.61,-1.29,-3.19,-3.12,-3.13,12.31,14.56,11.44,8.2,0,0
2025-05-05 17:25:35.687148,17.04,59.23,3.58,1.83,-4.55,-0.5,3.77,-1.69,2.78,-2.86,-2.66,-1.18,-3.96,11.0,11.52,7.78,14.32,1,0
2025-05-05 17:26:35.687148,10.64,41.96,3.06,-1.44,0.29,3.58,1.05,2.12,2.33,0.63,-1.47,-4.57,-1.81,9.76,7.66,7.92,5.04,1,0
2025-05-05 17:27:35.687148,10.89,34.75,3.13,2.57,-0.97,1.84,2.16,-0.08,3.66,-2.12,-4.01,-4.41,0.49,7.22,6.94,10.19,9.76,1,0
2025-05-05 17:28:35.687148,15.73,49.02,3.46,-1.72,-3.21,3.42,1.77,1.69,1.39,-2.15,-1.41,0.65,0.04,13.28,13.23,12.91,6.59,1,0
2025-05-05 17:29:35.687148,10.61,59.12,3.39,2.46,-3.35,2.97,3.23,-1.89,-1.55,-3.9,1.0,-2.35,-0.36,12.61,14.3,8.19,7.1,1,0
2025-05-05 17:30:35.687148,15.25,31.2,3.26,3.69,-4.62,-1.9,2.8,-1.51,0.54,-1.89,-4.98,-2.16,0.51,10.97,9.91,13.83,5.89,1,0
2025-05-05 17:31:35.687148,16.31,47.36,3.37,1.23,-4.52,-0.81,-0.87,-0.59,1.18,-4.98,-0.68,-1.15,-1.91,6.14,6.84,6.48,6.2,1,0
2025-05-05 17:32:35.687148,15.1,55.76,3.54,0.17,-2.93,-0.37,-1.38,-1.2,3.82,-2.9,-2.06,0.38,0.69,12.84,5.47,6.42,11.25,1,0
2025-05-05 17:33:35.687148,11.34,55.9,3.49,2.98,-3.43,0.41,-1.8,1.61,-0.57,-4.39,-2.74,-0.31,-3.32,11.77,14.43,8.83,9.27,1,0
2025-05-05 17:34:35.687148,16.72,48.51,3.06,2.56,0.14,1.13,2.61,-1.32,-0.74,-0.91,-0.86,-3.81,0.16,5.01,6.16,11.2,10.4,1,0
2025-05-05 17:35:35.687148,15.72,66.04,3.08,1.73,-1.18,0.79,-0.58,0.55,0.7,-1.33,-0.06,-4.46,-3.76,12.04,8.83,8.61,9.56,1,0
2025-05-05 17:36:35.687148,16.74,51.93,3.13,0.85,-4.08,3.39,0.19,-0.44,-1.19,-1.19,-3.33,-1.79,-0.64,11.95,5.74,10.42,14.75,1,0
2025-05-05 17:37:35.687148,12.21,49.74,3.01,-1.23,0.2,-1.64,0.02,2.83,1.34,-3.93,-1.8,-2.55,-0.73,9.06,7.45,11.71,6.71,1,0
2025-05-05 17:38:35.687148,10.45,30.94,3.56,2.92,-1.2,3.18,1.06,1.5,1.46,0.63,-3.8,-1.67,0.41,12.07,9.77,8.08,10.66,1,0
2025-05-05 17:39:35.687148,19.8,36.77,3.38,0.75,-4.98,3.84,0.6,0.72,-0.41,-0.65,-3.6,-4.33,-1.09,13.09,5.51,12.44,7.8,1,0
2025-05-05 17:40:35.687148,19.23,53.66,3.16,0.35,-4.89,0.65,-0.85,2.0,2.32,-2.84,-0.15,-3.32,-0.56,7.53,7.99,6.29,9.66,1,0
2025-05-05 17:41:35.687148,18.29,46.52,3.34,2.17,-1.28,3.69,3.44,0.06,0.61,-4.31,0.54,-3.17,0.19,8.52,11.61,13.32,10.08,1,0
2025-05-05 17:42:35.687148,15.15,60.36,3.35,-0.92,-0.48,2.07,2.3,3.43,-1.98,-4.8,-0.27,-0.84,-0.82,12.55,5.33,12.11,12.44,1,0
2025-05-05 17:43:35.687148,17.01,50.05,3.21,2.89,-4.63,2.54,3.9,-0.84,1.75,-0.04,-3.19,-1.95,-4.08,12.48,14.15,12.82,14.16,1,0
2025-05-05 17:44:35.687148,19.91,68.41,3.01,-1.82,0.55,-1.94,0.05,1.23,0.88,-1.26,-1.13,-1.43,-3.88,10.71,10.8,8.02,8.66,1,0
2025-05-05 17:45:35.687148,12.82,34.8,3.03,1.96,-2.43,-0.45,0.18,0.94,2.75,-2.65,-1.9,-3.96,-2.41,13.65,11.34,12.3,10.27,1,0
2025-05-05 17:46:35.687148,10.66,48.3,3.29,3.46,-4.1,1.13,-1.96,0.32,0.92,-1.97,-3.55,-0.79,-0.6,5.08,7.12,12.51,12.75,1,0
2025-05-05 17:47:35.687148,19.49,66.66,3.43,2.3,-2.57,1.19,3.8,3.88,0.11,-2.18,-0.19,-0.75,-0.82,10.18,9.62,10.12,6.47,1,0
2025-05-05 17:48:35.687148,11.22,50.92,3.08,2.96,-1.68,0.78,1.71,-0.74,-1.13,-0.93,-4.4,0.38,-0.48,10.02,9.45,10.89,13.96,1,0
2025-05-05 17:49:35.687148,15.39,66.53,3.55,3.45,0.66,0.14,-1.87,2.79,-0.56,-1.75,0.26,-4.67,-2.97,5.42,10.0,8.84,9.68,1,0
2025-05-05 17:50:35.687148,18.05,67.77,3.09,2.7,-3.43,2.95,1.99,1.83,-1.03,-1.61,-0.2,-2.88,-2.68,7.97,11.23,14.62,10.93,1,0
2025-05-05 17:51:35.687148,10.13,65.16,3.3,3.17,-1.5,0.74,1.02,3.14,-1.17,0.51,-0.01,0.22,-2.33,14.78,11.17,11.66,14.0,1,0
2025-05-05 17:52:35.687148,14.19,48.55,3.1,0.23,-3.55,3.45,3.57,-1.24,1.9,-1.03,0.03,-0.02,-0.19,5.27,13.24,7.43,13.83,1,0
2025-05-05 17:53:35.687148,14.08,37.08,3.46,3.75,-2.83,-1.92,1.52,-1.27,3.81,-3.27,-2.23,-3.19,-0.0,13.79,14.36,11.69,11.86,1,0
